ClaimId,id_lineitem,amt_lineitem,features
1804,10673,4.2,x
1804,10674,16.27,x
1804,10675,12.81,x
1805,10676,57,x
1805,10677,77.75,x
1805,10678,14.7,x
1805,10679,20,x
1805,10680,49.5,x
1806,10681,40.6,x
1807,10682,180,x
1807,10683,94.99,x
1808,10684,35,x
1808,10685,22.7,x
1808,10686,34.72,x
1808,10687,19,x
1808,10688,97.53,x
1808,10689,3.4,x
1809,10693,172,x
1809,10694,176,x
1809,10695,3.75,x
1809,10696,40,x
1809,10697,50,x
1809,10698,49.61,x
1810,10700,37.98,x
1811,10701,290,x
1811,10702,106.7,x
1811,10703,13,x
1812,10704,39.03,x
1813,10705,67.77,x
1814,10706,49.95,x
1814,10707,4.99,x
1814,10708,35.13,x
1815,10709,63.57,x
1815,10710,13.3,x
1815,10711,33.5,x
1816,10712,90.8,x
1816,10713,47.18,x
1816,10714,45.6,x
1817,10716,120.96,x
1817,10717,17.01,x
1817,10718,35.36,x
1817,10719,16,x
1818,10720,168,x
1818,10721,168,x
1818,10722,66,x
1818,10723,12,x
1819,10725,410,x
1819,10726,59.22,x
1820,10727,410,x
1820,10728,59.22,x
1821,10729,40,x
1821,10730,46,x
1821,10731,36,x
1821,10732,5,x
1821,10733,69,x
1822,10734,94.9,x
1822,10735,127.9,x
1822,10736,84,x
1822,10737,48.2,x
1823,10738,38,x
1823,10739,57.8,x
1823,10740,17.08,x
1823,10741,11.68,x
1824,10742,56.2,x
1824,10743,48.5,x
1824,10744,66.8,x
1824,10745,26.89,x
1825,10746,95,x
1825,10747,195,x
1826,10748,116.4,x
1826,10749,84.6,x
1827,10750,17.3,x
1827,10751,51.96,x
1827,10752,65,x
1828,10753,284,x
1828,10754,7,x
1828,10755,202,x
1829,10756,55,x
1829,10757,231,x
1829,10758,196,x
1830,10759,37,x
1830,10760,60,x
1830,10761,149,x
1830,10762,-25,x
1831,10763,80.14,x
1831,10764,83,x
1831,10765,49,x
1831,10766,49,x
1831,10767,524.5,x
1831,10768,134.5,x
1831,10769,359.5,x
1831,10770,57.37,x
1832,10771,66.4,x
1832,10772,53,x
1832,10773,43.25,x
1832,10774,129.99,x
1832,10775,57.99,x
1833,10776,350.75,x
1834,10777,15.03,x
1835,10778,54.84,x
1836,10779,38,x
1836,10780,38,x
1836,10781,49.9,x
1836,10782,52,x
1836,10783,83,x
1836,10784,49,x
1836,10785,49,x
1836,10786,87,x
1836,10787,66.15,x
1836,10788,78.5,x
1836,10789,21.1,x
1836,10790,6.95,x
1836,10791,254.5,x
1836,10792,49.5,x
1836,10793,48.5,x
1836,10794,351.03,x
1836,10795,22,x
1836,10796,22,x
1836,10797,529.5,x
1836,10798,96.5,x
1836,10799,67,x
1837,10800,89.34,x
1838,10801,46.15,x
1839,10802,31.8,x
1839,10803,48.42,x
1840,10804,55.84,x
1840,10805,69,x
1840,10806,90,x
1840,10807,15,x
1840,10808,40,x
1840,10809,45,x
1840,10810,5,x
1840,10811,85,x
1841,10817,43.08,x
1841,10818,46,x
1842,10819,37.5,x
1842,10820,33,x
1842,10821,71.25,x
1843,10822,59.95,x
1843,10823,58.12,x
1843,10824,131.37,x
1843,10825,58.66,x
1843,10826,57.72,x
1844,10829,38.42,x
1844,10830,29.98,x
1845,10831,121.88,x
1845,10832,12.54,x
1845,10833,138.15,x
1846,10834,40,x
1846,10835,114,x
1847,10836,28.5,x
1847,10837,68.5,x
1848,10838,181.5,x
1848,10839,90.75,x
1848,10840,102.85,x
1848,10841,13,x
1849,10842,244.4,x
1849,10843,31.5,x
1850,10844,75.7,x
1850,10845,52,x
1850,10846,27.62,x
1851,10847,84.6,x
1851,10848,112.85,x
1851,10849,56.2,x
1852,10852,48,x
1852,10853,83.8,x
1852,10854,32,x
1853,10855,19,x
1853,10856,31,x
1853,10857,11.54,x
1853,10858,54.64,x
1853,10859,38.53,x
1854,10860,26.28,x
1854,10861,20.98,x
1854,10862,24.02,x
1855,10863,10,x
1855,10864,6,x
1856,10865,47.41,x
1856,10866,35.69,x
1856,10867,218.46,x
1856,10868,88.71,x
1856,10869,37.25,x
1856,10870,46.23,x
1856,10871,118.97,x
1856,10872,49.15,x
1856,10873,47.88,x
1857,10874,29.93,x
1857,10875,28.11,x
1857,10876,60,x
1857,10877,146.09,x
1857,10878,21,x
1857,10879,53.91,x
1857,10880,54.78,x
1857,10881,24.5,x
1857,10882,62.96,x
1857,10883,29.93,x
1857,10884,28.11,x
1857,10885,60,x
1857,10886,54.78,x
1857,10887,53.91,x
1858,10888,21.44,x
1858,10889,21.44,x
1858,10890,21.44,x
1858,10891,21.44,x
1859,10892,204.5,x
1860,10893,100.1,x
1860,10894,16.5,x
1861,10895,21.44,x
1861,10896,21.44,x
1861,10897,21.44,x
1861,10898,21.44,x
1862,10902,88.51,x
1862,10903,25,x
1862,10904,25,x
1862,10905,22.8,x
1862,10906,129.5,x
1862,10907,11.68,x
1862,10908,20,x
1862,10909,25,x
1863,10910,21.44,x
1863,10911,21.44,x
1863,10912,21.44,x
1863,10913,21.44,x
1864,10914,61,x
1864,10915,45,x
1864,10916,0.62,x
1865,10917,135,x
1865,10918,48,x
1865,10919,32.23,x
1865,10920,18.53,x
1866,10921,34.5,x
1866,10922,27.94,x
1866,10923,26.4,x
1867,10924,75,x
1867,10925,170.8,x
1867,10926,252,x
1867,10927,100,x
1867,10928,35,x
1867,10929,35,x
1867,10930,35,x
1867,10931,29,x
1867,10932,25,x
1867,10933,6.6,x
1867,10934,252,x
1867,10935,100,x
1867,10936,80,x
1867,10937,35,x
1867,10938,25,x
1867,10939,90.2,x
1867,10940,26.4,x
1867,10941,70.7,x
1867,10942,16.5,x
1867,10943,35,x
1867,10944,6.6,x
1867,10945,582,x
1867,10946,6.6,x
1867,10947,75,x
1869,10948,63.8,x
1870,10949,29.98,x
1871,10950,59,x
1871,10951,33.75,x
1871,10952,2.78,x
1872,10953,97.55,x
1872,10954,36.5,x
1872,10955,606.66,x
1872,10956,168.99,x
1872,10957,162.64,x
1872,10958,114.6,x
1872,10959,540.2,x
1872,10960,33.95,x
1872,10961,142.4,x
1872,10962,195.95,x
1872,10963,39.5,x
1872,10964,10.65,x
1872,10965,202.06,x
1872,10966,215.27,x
1872,10967,5.4,x
1872,10968,13.4,x
1872,10969,25.75,x
1872,10970,14.4,x
1872,10971,2.25,x
1872,10972,6.8,x
1872,10973,7.98,x
1872,10974,59,x
1872,10975,25.5,x
1872,10976,8.5,x
1872,10977,30.7,x
1872,10978,25,x
1873,10979,10,x
1873,10980,45,x
1873,10981,2.25,x
1873,10982,55.75,x
1873,10983,2.79,x
1873,10984,55,x
1873,10985,2.75,x
1873,10986,7,x
1873,10987,13.2,x
1873,10988,0.66,x
1874,10989,100.95,x
1874,10990,59.5,x
1874,10991,43.86,x
1874,10992,97.7,x
1875,10993,33.52,x
1876,10996,157.49,x
1877,10997,146.88,x
1877,10998,15.48,x
1877,10999,58.04,x
1878,11000,50.15,x
1878,11001,72.85,x
1878,11002,16.23,x
1879,11003,60,x
1879,11004,45.94,x
1879,11005,21.03,x
1879,11006,103.16,x
1880,11007,41.88,x
1880,11008,29.5,x
1880,11009,112.48,x
1881,11010,47.7,x
1881,11011,71.9,x
1881,11012,38.5,x
1882,11013,124.25,x
1882,11014,153.1,x
1882,11015,18.28,x
1883,11016,28.5,x
1883,11017,74.43,x
1883,11018,36.98,x
1883,11019,24.5,x
1884,11020,153.58,x
1884,11021,50.84,x
1885,11022,86.38,x
1885,11023,4.25,x
1885,11024,4.72,x
1885,11025,24.23,x
1886,11030,57,x
1886,11031,26.4,x
1887,11032,131.55,x
1887,11033,80.25,x
1887,11034,35.25,x
1887,11035,219.3,x
1887,11036,32.62,x
1887,11037,14.95,x
1887,11038,239.15,x
1887,11039,265,x
1887,11040,91.1,x
1887,11041,133.7,x
1887,11042,90.9,x
1887,11043,33.6,x
1887,11044,205.8,x
1887,11045,42,x
1887,11046,37.9,x
1887,11047,250.05,x
1887,11048,90.74,x
1888,11049,59,x
1889,11050,9,x
1889,11051,197.5,x
1889,11052,91.8,x
1889,11053,37.1,x
1889,11054,31.26,x
1889,11055,169.2,x
1890,11056,134.68,x
1890,11057,33.78,x
1890,11058,180,x
1890,11059,135,x
1890,11060,70,x
1890,11061,34,x
1890,11062,21,x
1890,11063,20.25,x
1890,11064,21.7,x
1891,11065,125,x
1891,11066,275,x
1891,11067,18.5,x
1892,11068,59,x
1892,11069,59.98,x
1894,11073,58,x
1894,11074,15,x
1894,11075,15,x
1894,11076,56.42,x
1894,11077,18,x
1894,11078,28.16,x
1894,11079,9.24,x
1894,11080,33.5,x
1894,11081,10.76,x
1895,11082,24.45,x
1895,11083,28.72,x
1895,11084,35.35,x
1895,11085,143.07,x
1895,11086,62.46,x
1895,11087,55.7,x
1896,11088,187,x
1896,11089,31,x
1896,11090,30,x
1896,11091,56.7,x
1896,11092,7.36,x
1896,11093,132.3,x
1896,11094,201.65,x
1896,11095,75.75,x
1896,11096,15.75,x
1896,11097,30,x
1896,11098,30,x
1896,11099,51,x
1896,11100,43.2,x
1896,11101,50.4,x
1897,11102,22,x
1897,11103,66.93,x
1897,11104,23,x
1899,11105,31.91,x
1899,11106,38.93,x
1900,11107,56,x
1900,11108,25.2,x
1900,11109,51.24,x
1900,11110,144.58,x
1900,11111,38,x
1900,11112,186,x
1901,11113,90.65,x
1901,11114,14.39,x
1902,11115,81,x
1902,11116,2,x
1902,11117,138,x
1902,11118,22,x
1902,11119,81,x
1902,11120,2,x
1902,11121,55.93,x
1903,11122,94.9,x
1903,11123,39.5,x
1903,11124,74.98,x
1903,11125,67.1,x
1904,11126,81.6,x
1905,11128,81,x
1905,11129,2,x
1905,11130,138,x
1905,11131,22,x
1905,11132,81,x
1905,11133,2,x
1905,11134,55.93,x
1906,11135,50,x
1906,11136,36,x
1906,11137,40,x
1906,11138,35.33,x
1906,11139,25.33,x
1907,11142,29.92,x
1907,11143,66,x
1907,11144,60,x
1907,11145,32,x
1907,11146,121.16,x
1907,11147,52.7,x
1908,11148,150,x
1909,11149,61.11,x
1909,11150,29.5,x
1909,11151,58,x
1910,11152,204.99,x
1910,11153,91.93,x
1911,11154,72,x
1911,11155,25,x
1912,11156,13.92,x
1912,11157,27.7,x
1912,11158,11.83,x
1913,11159,65.99,x
1913,11160,68.12,x
1914,11161,23.1,x
1915,11162,15.75,x
1915,11163,14.85,x
1916,11164,162.99,x
1916,11165,29.4,x
1916,11166,29.4,x
1917,11167,54,x
1917,11168,21.85,x
1917,11169,67.45,x
1917,11170,39.9,x
1917,11171,4.725,x
1918,11172,57,x
1918,11173,199,x
1919,11174,70,x
1919,11175,12.49,x
1919,11176,54,x
1919,11177,92.75,x
1920,11178,79.9,x
1920,11179,22.9,x
1920,11180,22.9,x
1920,11181,30.8,x
1920,11182,74.36,x
1920,11183,38.28,x
1921,11184,65.62,x
1921,11185,21.64,x
1921,11186,111.99,x
1921,11187,52.14,x
1921,11188,71.98,x
1921,11189,54.83,x
1921,11190,8.51,x
1921,11191,0.6595,x
1922,11192,45.4,x
1922,11193,30.44,x
1922,11194,45.4,x
1923,11195,145.25,x
1923,11196,761.8,x
1924,11197,56.8,x
1924,11198,24.16,x
1924,11199,2.2952,x
1925,11200,22,x
1925,11201,39.6,x
1925,11202,238.5,x
1925,11203,60,x
1925,11204,60,x
1925,11205,40,x
1925,11206,226,x
1925,11207,22,x
1925,11208,22,x
1926,11209,-15.93,x
1926,11210,24.5,x
1926,11211,39.25,x
1927,11212,77,x
1927,11213,39.75,x
1927,11214,139.25,x
1927,11215,57.98,x
1928,11216,69,x
1928,11217,22.88,x
1928,11218,66.64,x
1929,11219,152.4,x
1929,11220,56.3,x
1930,11221,189,x
1930,11222,36.68,x
1930,11223,48.5,x
1930,11224,32.25,x
1930,11225,35.75,x
1931,11226,20.1,x
1931,11227,60,x
1932,11228,117.98,x
1932,11229,236.13,x
1932,11230,75,x
1933,11231,26.99,x
1933,11232,6.7,x
1933,11233,9.99,x
1934,11234,81,x
1934,11235,2,x
1935,11236,55.8,x
1935,11237,207,x
1935,11238,121.5,x
1935,11239,27.81,x
1935,11240,28.8,x
1935,11241,19.71,x
1936,11242,72.13,x
1937,11243,20,x
1937,11244,40.4,x
1937,11245,20,x
1938,11246,65.93,x
1939,11247,50.83,x
1939,11248,99.5,x
1939,11249,71.5,x
1939,11250,72.38,x
1939,11251,229,x
1939,11252,1107,x
1939,11253,46.55,x
1939,11254,262.5,x
1939,11255,853.5,x
1939,11256,114.5,x
1939,11257,43.24,x
1939,11258,46.39,x
1940,11259,44.75,x
1940,11260,56.2,x
1940,11261,44,x
1940,11262,18.25,x
1940,11263,49.99,x
1940,11264,-49.99,x
1940,11265,156,x
1940,11266,75,x
1941,11267,67.46,x
1941,11268,57,x
1941,11269,55.37,x
1941,11270,56.6,x
1941,11271,28.67,x
1942,11272,47.4,x
1942,11273,33.5,x
1942,11274,45.5,x
1942,11275,92.5,x
1943,11276,57,x
1943,11277,20.36,x
1943,11278,41.15,x
1943,11279,32.5,x
1944,11280,81.85,x
1945,11281,83.9,x
1945,11282,246.81,x
1946,11284,68.5,x
1946,11285,25.94,x
1946,11286,19.85,x
1946,11287,77.85,x
1946,11288,52.75,x
1946,11289,64.5,x
1946,11290,68.5,x
1946,11291,66.64,x
1946,11292,19.85,x
1946,11293,5.6438,x
1947,11294,78,x
1947,11295,81.03,x
1947,11296,27.28,x
1948,11297,131.7,x
1948,11298,270,x
1948,11299,33.15,x
1949,11300,58.77,x
1949,11301,64.75,x
1949,11302,23.35,x
1949,11303,240,x
1949,11304,88.5,x
1949,11305,31.7,x
1949,11306,18.15,x
1949,11307,21.09,x
1949,11308,16.28,x
1949,11309,26.76,x
1949,11310,17.28,x
1949,11311,23.73,x
1949,11312,17.23,x
1949,11313,23.18,x
1949,11314,25.52,x
1949,11315,21.12,x
1949,11316,24.3,x
1949,11317,242.75,x
1949,11318,325,x
1949,11319,109,x
1949,11320,140,x
1949,11321,13.5,x
1949,11322,200,x
1949,11323,336,x
1949,11324,62.75,x
1949,11325,105,x
1949,11326,127,x
1949,11327,155,x
1949,11328,84,x
1949,11329,875,x
1949,11330,224.13,x
1949,11331,82.5,x
1949,11332,30,x
1949,11333,78.98,x
1949,11334,209.25,x
1949,11335,177.75,x
1949,11336,63,x
1949,11337,31.85,x
1949,11338,19.25,x
1950,11339,49,x
1950,11340,190,x
1950,11341,5,x
1950,11342,22,x
1951,11343,60,x
1952,11344,75,x
1952,11345,30.25,x
1952,11346,45,x
1952,11347,88,x
1953,11348,100.59,x
1954,11349,28.9,x
1954,11350,35.9,x
1954,11351,30,x
1954,11352,32.9,x
1954,11353,12,x
1954,11354,3.25,x
1955,11355,141.13,x
1955,11356,499,x
1956,11357,35,x
1956,11358,5.61,x
1956,11359,38.4,x
1957,11360,31.11,x
1957,11361,79.7,x
1958,11362,72,x
1958,11363,50,x
1958,11364,31,x
1958,11365,267.48,x
1958,11366,28.5,x
1958,11367,44.5,x
1958,11368,15.8,x
1958,11369,5,x
1959,11370,95,x
1959,11371,51,x
1959,11372,51,x
1959,11373,115,x
1959,11374,58,x
1959,11375,38,x
1959,11376,22,x
1960,11377,62,x
1960,11378,25.85,x
1960,11379,74.95,x
1960,11380,36.8,x
1961,11381,25.48,x
1961,11382,85.75,x
1962,11383,60,x
1962,11384,36,x
1962,11385,62.2,x
1963,11386,58,x
1963,11387,17.32,x
1964,11388,165,x
1964,11389,39.55,x
1964,11390,19.69,x
1964,11391,47.48,x
1964,11392,58,x
1964,11393,36,x
1964,11394,43.8,x
1964,11395,38,x
1965,11396,50,x
1965,11397,30,x
1965,11398,25,x
1965,11399,22,x
1965,11400,30,x
1965,11401,58,x
1965,11402,-50,x
1966,11403,29.5,x
1967,11404,30,x
1967,11405,30,x
1967,11406,60,x
1967,11407,20.67,x
1967,11408,9.85,x
1968,11409,80.5,x
1969,11410,105.94,x
1969,11411,20,x
1969,11412,54.46,x
1969,11413,15,x
1969,11414,25.3,x
1969,11415,75,x
1969,11416,26.66,x
1969,11417,0.11,x
1969,11418,56.76,x
1970,11419,125,x
1970,11420,365,x
1970,11421,75,x
1970,11422,213.73,x
1970,11423,60,x
1970,11424,50,x
1970,11425,50,x
1970,11426,50,x
1970,11427,105.94,x
1970,11428,12.24,x
1970,11429,20,x
1970,11430,54.46,x
1970,11431,9.69,x
1970,11432,15,x
1970,11433,25.3,x
1970,11434,4.6,x
1971,11435,50.95,x
1971,11436,7.64,x
1971,11437,101.24,x
1971,11438,15.19,x
1972,11440,182.81,x
1972,11441,34,x
1972,11442,29.9,x
1973,11443,35,x
1973,11444,5.61,x
1973,11445,38.4,x
1974,11446,9.59,x
1974,11447,34.99,x
1974,11448,29.99,x
1974,11449,63.45,x
1974,11450,77.35,x
1974,11451,44.08,x
1974,11452,20.2,x
1975,11453,31.05,x
1975,11454,24.9,x
1976,11455,199.1,x
1976,11456,132.4,x
1977,11457,325.21,x
1977,11458,400.46,x
1977,11459,162.21,x
1977,11460,77,x
1977,11461,176.44,x
1977,11462,129.28,x
1977,11463,1.73,x
1977,11464,2.08,x
1977,11465,54.93,x
1977,11466,5.2,x
1978,11467,28.74,x
1979,11468,53,x
1979,11469,57.85,x
1979,11470,62.55,x
1979,11471,35.8,x
1979,11472,53,x
1980,11473,145,x
1980,11474,56.34,x
1981,11475,71.08,x
1981,11476,23,x
1981,11477,23.01,x
1981,11478,98.4,x
1982,11479,215,x
1982,11480,96.2,x
1982,11481,2330,x
1982,11482,58.1,x
1982,11483,45.4,x
1982,11484,137.6,x
1982,11485,132.5,x
1982,11486,79,x
1982,11487,86.7,x
1982,11488,345.4,x
1982,11489,160,x
1982,11490,236,x
1982,11491,52,x
1982,11492,14.89,x
1982,11493,5.13,x
1982,11494,5.13,x
1982,11495,10.5,x
1982,11496,12.31,x
1982,11497,5.43,x
1982,11498,2.52,x
1982,11499,6.66,x
1982,11500,5.13,x
1982,11501,2.52,x
1982,11502,5.13,x
1982,11503,18.72,x
1982,11504,33.56,x
1982,11505,6.58,x
1983,11506,135,x
1984,11507,141.49,x
1984,11508,79.8,x
1984,11509,108.68,x
1985,11510,47.76,x
1986,11511,92.98,x
1987,11516,98.6,x
1987,11517,28.5,x
1988,11518,18,x
1989,11519,57,x
1989,11520,42.5,x
1990,11521,53,x
1991,11522,80,x
1991,11523,24,x
1991,11524,114.2,x
1991,11525,84,x
1991,11526,25.8,x
1991,11527,76.4,x
1992,11529,36,x
1993,11530,12.14,x
1993,11531,60,x
1993,11532,10,x
1993,11533,78,x
1993,11534,44,x
1994,11535,49.5,x
1994,11536,26.68,x
1994,11537,35.15,x
1995,11538,95,x
1995,11539,7,x
1995,11540,155,x
1995,11541,195,x
1995,11542,59,x
1995,11543,51,x
1995,11544,4.4625,x
1996,11546,58,x
1996,11547,36,x
1996,11548,3.95,x
1997,11549,336.26,x
1998,11550,16,x
1998,11551,4.95,x
1999,11552,71.55,x
1999,11553,28.62,x
2000,11554,68.57,x
2000,11555,45.2,x
2000,11556,7.58,x
2001,11558,37.4,x
2001,11559,78.9,x
2002,11560,238.93,x
2002,11561,26.57,x
2002,11562,140.76,x
2002,11563,58.95,x
2002,11564,44.64,x
2002,11565,94.02,x
2002,11566,56.78,x
2002,11567,39.8,x
2002,11568,95.94,x
2002,11569,30.95,x
2003,11570,70.84,x
2004,11571,74.15,x
2005,11572,93.75,x
2006,11573,42,x
2006,11574,127.7,x
2006,11575,176,x
2007,11576,19.31,x
2007,11577,27.3,x
2007,11578,79.5,x
2007,11579,12.39,x
2007,11580,22.96,x
2007,11581,7.58,x
2008,11582,74.2,x
2008,11583,69.25,x
2008,11584,185.26,x
2008,11585,5.95,x
2008,11586,13,x
2008,11587,48.99,x
2008,11588,39.95,x
2009,11589,99,x
2009,11590,73.5,x
2009,11591,27,x
2009,11592,74.5,x
2009,11593,38.75,x
2009,11594,38.75,x
2009,11595,38.75,x
2009,11596,66,x
2010,11597,55.5,x
2011,11598,40,x
2011,11599,26.85,x
2011,11600,59.25,x
2011,11601,54,x
2012,11602,252.7,x
2012,11603,225,x
2012,11604,110,x
2013,11605,71.9,x
2013,11606,4,x
2013,11607,31.7,x
2014,11608,40.08,x
2015,11609,89.25,x
2015,11610,100.33,x
2015,11611,37.85,x
2015,11612,68.25,x
2015,11613,131.25,x
2016,11614,50.4,x
2016,11615,10,x
2017,11616,47,x
2017,11617,73,x
2017,11618,28.15,x
2017,11619,45,x
2018,11620,59.74,x
2019,11621,10.1,x
2019,11622,26.21,x
2020,11623,85,x
2021,11624,13.41,x
2021,11625,16.9,x
2022,11626,47.4,x
2022,11627,129.9,x
2022,11628,71.5,x
2022,11629,86.65,x
2022,11630,40.75,x
2022,11631,34.33,x
2023,11632,62.95,x
2023,11633,14.16,x
2023,11634,9.6,x
2023,11635,91.55,x
2023,11636,74.4,x
2023,11637,35,x
2023,11638,20,x
2024,11639,85,x
2024,11640,154.4,x
2024,11641,26,x
2024,11642,30,x
2024,11643,40.9,x
2025,11644,115.8,x
2026,11645,30,x
2027,11646,47.46,x
2027,11647,4.75,x
2028,11648,68.46,x
2029,11649,337,x
2029,11650,20.3,x
2030,11651,57,x
2030,11652,14.25,x
2030,11653,39.6,x
2030,11654,9.9,x
2030,11655,39.6,x
2030,11656,9.9,x
2030,11657,5,x
2030,11658,33.85,x
2031,11659,103.4,x
2032,11660,244.45,x
2032,11661,102.5,x
2032,11662,1423.4,x
2032,11663,179.4,x
2032,11664,100.05,x
2032,11665,271.05,x
2032,11666,32,x
2033,11667,78.1,x
2033,11668,93.7,x
2033,11669,16.75,x
2034,11670,73.3,x
2035,11671,92.1,x
2035,11672,15.45,x
2035,11673,31.85,x
2035,11674,26.9,x
2036,11675,35,x
2036,11676,5,x
2036,11677,19,x
2036,11678,18,x
2036,11679,26,x
2036,11680,14,x
2036,11681,46.5,x
2036,11682,56.25,x
2036,11683,92.64,x
2036,11684,62,x
2036,11685,36,x
2037,11686,36,x
2037,11687,42,x
2037,11688,23,x
2037,11689,18.75,x
2037,11690,30,x
2037,11691,45,x
2037,11692,11.1,x
2037,11693,9.7,x
2037,11694,25,x
2038,11695,30.16,x
2039,11696,90.85,x
2039,11697,36.11,x
2039,11698,24.24,x
2040,11699,88.4,x
2040,11700,15.75,x
2041,11701,79.52,x
2042,11702,89.34,x
2042,11703,18.75,x
2042,11704,17.43,x
2042,11705,9.3,x
2042,11706,10.82,x
2043,11707,51,x
2043,11708,29.5,x
2043,11709,29.5,x
2043,11710,35.8,x
2044,11711,17.7,x
2044,11712,1.77,x
2045,11713,96.36,x
2046,11714,75,x
2046,11715,178,x
2046,11716,204,x
2046,11717,21.5,x
2047,11718,36.4,x
2047,11719,150,x
2048,11720,49,x
2048,11721,38.39,x
2049,11722,59,x
2049,11723,106,x
2049,11724,43,x
2049,11725,119,x
2049,11726,291,x
2049,11727,42,x
2049,11728,10,x
2050,11729,59,x
2050,11730,21,x
2050,11731,47.5,x
2050,11732,45,x
2050,11733,-20,x
2050,11734,86.7,x
2050,11735,82.6,x
2050,11736,24.25,x
2051,11737,278.6,x
2051,11738,16,x
2052,11739,28,x
2053,11740,252,x
2053,11741,699,x
2054,11745,76.9,x
2054,11746,3,x
2054,11747,157,x
2054,11748,25,x
2054,11749,195,x
2054,11750,31,x
2054,11751,55.5,x
2054,11752,25,x
2054,11753,75.8,x
2054,11754,500,x
2054,11755,32.81,x
2054,11756,36.25,x
2054,11757,34.4,x
2054,11758,15,x
2054,11759,16.5,x
2055,11760,375,x
2055,11761,158,x
2055,11762,60,x
2055,11763,95,x
2055,11764,58,x
2055,11765,15,x
2055,11766,294.06,x
2055,11767,24,x
2055,11768,52,x
2056,11778,140.4,x
2057,11779,71.5,x
2057,11780,28,x
2057,11781,231.55,x
2057,11782,77.2,x
2057,11783,25.97,x
2058,11784,27.02,x
2058,11785,16.45,x
2059,11786,71.5,x
2059,11787,48.91,x
2059,11788,47.7,x
2059,11789,4.75,x
2060,11790,58,x
2060,11791,19.5,x
2060,11792,26,x
2061,11793,92.5,x
2061,11794,101.51,x
2062,11795,94.9,x
2062,11796,20.44,x
2062,11797,40.38,x
2062,11798,23.3,x
2062,11799,95.9,x
2062,11800,4,x
2062,11801,102.86,x
2063,11802,135.59,x
2063,11803,73.23,x
2063,11804,116.84,x
2063,11805,1634.46,x
2063,11806,190.3,x
2063,11807,200,x
2063,11808,59.89,x
2063,11809,14.66,x
2063,11810,11.26,x
2064,11811,69.5,x
2064,11812,29.95,x
2064,11813,35.85,x
2064,11814,132.5,x
2064,11815,43.75,x
2064,11816,4.75,x
2065,11817,125.1,x
2065,11818,125.1,x
2065,11819,32.39,x
2066,11820,80,x
2066,11821,45,x
2066,11822,57.75,x
2066,11823,44.8,x
2066,11824,23.9,x
2067,11825,45.42,x
2067,11826,57.62,x
2067,11827,49.09,x
2067,11828,24.56,x
2067,11829,26.58,x
2067,11830,11.13,x
2068,11831,87,x
2068,11832,32.79,x
2068,11833,46.19,x
2068,11834,38.6,x
2068,11835,42.44,x
2069,11836,43,x
2069,11837,98,x
2069,11838,45,x
2069,11839,75,x
2069,11840,34.32,x
2069,11841,45,x
2069,11842,128.64,x
2069,11843,10.61,x
2070,11844,42,x
2070,11845,56.06,x
2070,11846,7.16,x
2071,11847,155.75,x
2071,11848,24.75,x
2072,11849,113.52,x
2072,11850,40.36,x
2072,11851,24.35,x
2073,11852,48,x
2073,11853,30.25,x
2073,11854,137.45,x
2073,11855,58.55,x
2073,11856,68.47,x
2073,11857,75.52,x
2073,11858,22.41,x
2073,11859,79.65,x
2073,11860,-79.65,x
2074,11861,29.9,x
2074,11862,17.14,x
2074,11863,1.49,x
2074,11864,23.09,x
2074,11865,88,x
2075,11867,40,x
2075,11868,90,x
2075,11869,34.62,x
2076,11871,128.58,x
2076,11872,52,x
2076,11873,3.1,x
2076,11874,11,x
2076,11875,149.5,x
2076,11876,46.5,x
2076,11877,97.5,x
2076,11878,27,x
2076,11879,15.2,x
2076,11880,14.2,x
2076,11881,17,x
2076,11882,9.15,x
2077,11883,40,x
2078,11884,77.18,x
2078,11885,60.68,x
2079,11886,57.88,x
2080,11887,28.6,x
2080,11888,28,x
2080,11889,34.5,x
2081,11890,28,x
2081,11891,34.5,x
2082,11892,128,x
2082,11893,132,x
2083,11894,94.9,x
2083,11895,34.5,x
2083,11896,62.47,x
2083,11897,109.78,x
2084,11898,155,x
2084,11899,69.5,x
2084,11900,48.5,x
2084,11901,3.5,x
2084,11902,111.5,x
2084,11903,98.4,x
2084,11904,46,x
2084,11905,23.5,x
2084,11906,28.5,x
2084,11907,30,x
2084,11908,18,x
2084,11909,32.5,x
2084,11910,103.12,x
2084,11911,71.5,x
2084,11912,208.2,x
2085,11913,59,x
2085,11914,25,x
2085,11915,34,x
2085,11916,33.8,x
2085,11917,37.25,x
2085,11918,33.5,x
2086,11919,105.56,x
2086,11920,23.43,x
2086,11921,23.43,x
2086,11922,31.25,x
2086,11923,35.62,x
2086,11924,26.7,x
2086,11925,25,x
2087,11934,77,x
2087,11935,34.59,x
2087,11936,19.66,x
2088,11939,56.2,x
2088,11940,48.5,x
2088,11941,66.8,x
2088,11942,26.89,x
2089,11943,34.54,x
2089,11944,22.7,x
2089,11945,94.9,x
2090,11946,43,x
2091,11947,233,x
2092,11949,51,x
2092,11950,60,x
2092,11951,24.5,x
2092,11952,24,x
2092,11953,26,x
2092,11954,28.88,x
2092,11955,19.08,x
2092,11956,33.21,x
2093,11957,59.15,x
2094,11958,39,x
2094,11959,113,x
2095,11960,55,x
2095,11961,6,x
2095,11962,16.3,x
2095,11963,46,x
2095,11964,46.92,x
2096,11965,90.85,x
2096,11966,42,x
2096,11967,195.36,x
2097,11968,37.4,x
